x,V,psiSquared
-2,2248,3.548541623719627e-48
-1.984313725490196,2181.376016916689,3.934231619661531e-47
-1.968627450980392,2116.264821706968,3.340167244589003e-46
-1.952941176470588,2052.642979044791,2.674910312781226e-45
-1.937254901960784,1990.487239598765,2.069408768099427e-44
-1.92156862745098,1929.774540032144,1.551537136956136e-43
-1.905882352941176,1870.482003002837,1.128112332012764e-42
-1.890196078431372,1812.586937163404,7.957467080299263e-42
-1.874509803921569,1756.066837161054,5.447139285854519e-41
-1.858823529411765,1700.899383637648,3.619662000676075e-40
-1.843137254901961,1647.062443229699,2.335642453792652e-39
-1.827450980392157,1594.534068568369,1.463911795457431e-38
-1.811764705882353,1543.292498279475,8.915048917036595e-38
-1.796078431372549,1493.316156983481,5.276690921850553e-37
-1.780392156862745,1444.583655295504,3.036381896797769e-36
-1.764705882352941,1397.073789825313,1.699161305978419e-35
-1.749019607843137,1350.765543177328,9.249580170223147e-35
-1.733333333333333,1305.638083950617,4.899406472257922e-34
-1.71764705882353,1261.670766738904,2.525939867566831e-33
-1.701960784313725,1218.84313213056,1.267896919828247e-32
-1.686274509803922,1177.134906708611,6.19796249658734e-32
-1.670588235294118,1136.52600305073,2.951481407171193e-31
-1.654901960784314,1096.996519729244,1.369552790766621e-30
-1.63921568627451,1058.52674131113,6.194213013193463e-30
-1.623529411764706,1021.097138358018,2.731383637116633e-29
-1.607843137254902,984.688367426186,1.174596382802247e-28
-1.592156862745098,949.2812710665658,4.927468250073303e-28
-1.576470588235294,914.8568778247385,2.017008616670148e-27
-1.56078431372549,881.3964022409386,8.058601335787003e-27
-1.545098039215686,848.8812448500496,3.143392505227532e-26
-1.529411764705882,817.2929921816069,1.197411455041361e-25
-1.513725490196078,786.6134167597975,4.45566698211579e-25
-1.498039215686275,756.8244771034593,1.620037607641583e-24
-1.482352941176471,727.908317726081,5.757036207028311e-24
-1.466666666666667,699.8472691358027,2.000104467790278e-23
-1.450980392156863,672.6238478354154,6.795236406719748e-23
-1.435294117647059,646.220756322362,2.258254729077243e-22
-1.419607843137255,620.620883088736,7.343042693555581e-22
-1.403921568627451,595.8073026212819,2.336857720226622e-21
-1.388235294117647,571.763275401396,7.280479044156569e-21
-1.372549019607843,548.4722479051251,2.22114827497829e-20
-1.356862745098039,525.9178526031674,6.637485539798516e-20
-1.341176470588235,504.0839079608723,1.943375416624886e-19
-1.325490196078431,482.95441843824,5.57642242143248e-19
-1.309803921568627,462.5135744899228,1.568625868915147e-18
-1.294117647058824,442.7457525652232,4.326800700170743e-18
-1.27843137254902,423.635515108095,1.170624083087463e-17
-1.262745098039216,405.1676105571437,3.107352220131514e-17
-1.247058823529412,387.3269733456257,8.094790233802887e-17
-1.231372549019608,370.0987239014481,2.07005857088254e-16
-1.215686274509804,353.4681686471697,5.198064256018953e-16
-1.2,337.4208,1.282043967433569e-15
-1.184313725490196,321.9422963718004,3.106611852603259e-15
-1.168627450980392,307.0185221690827,7.398005608122279e-15
-1.152941176470588,292.6355277930101,1.7318367438001e-14
-1.137254901960784,278.7795496393972,3.986439597185802e-14
-1.12156862745098,265.4370100987095,9.025493458366927e-14
-1.105882352941177,252.5945175560638,2.01041684087512e-13
-1.090196078431373,240.2388663912278,4.407098945564293e-13
-1.074509803921569,228.3570369786204,9.510282956151308e-13
-1.058823529411765,216.9361956873122,2.020834401824385e-12
-1.043137254901961,205.9636948810243,4.229486516704867e-12
-1.027450980392157,195.4270729181291,8.721424969081996e-12
-1.011764705882353,185.3140541516505,1.77236703967317e-11
-0.996078431372549,175.6125489292631,3.550668136368112e-11
-0.9803921568627452,166.3106535932931,7.014242019195643e-11
-0.9647058823529413,157.3966504807175,1.366752710297844e-10
-0.9490196078431372,148.8590079231644,2.627617770546466e-10
-0.9333333333333333,140.6863802469136,4.985654913386951e-10
-0.9176470588235295,132.8676077728955,9.338883121114061e-10
-0.9019607843137254,125.3917168166917,1.727449889906515e-09
-0.8862745098039215,118.2479196885355,3.156305321417876e-09
-0.8705882352941177,111.4256146933107,5.69824270342377e-09
-0.8549019607843138,104.9143861305525,1.016755906101963e-08
-0.8392156862745099,98.70400429444747,1.793625529619666e-08
-0.8235294117647058,92.78442547383293,3.129043907275198e-08
-0.807843137254902,87.14579195219773,5.399851345166481e-08
-0.7921568627450981,81.77843200768169,9.220778545154975e-08
-0.776470588235294,76.67285991307571,1.558454965907637e-07
-0.7607843137254902,71.81977593582215,2.607875429512407e-07
-0.7450980392156863,67.2100663380142,4.321854416576697e-07
-0.7294117647058824,62.83480337639638,7.095264521782878e-07
-0.7137254901960786,58.68524530236429,1.154267007324847e-06
-0.6980392156862745,54.7528363619647,1.861258957877137e-06
-0.6823529411764706,51.02920679589565,2.975727702627642e-06
-0.6666666666666667,47.50617283950619,4.718324923709119e-06
-0.6509803921568627,44.17573672279654,7.421854597663849e-06
-0.6352941176470588,41.03008667041821,1.158478083437712e-05
-0.6196078431372549,38.06159690167373,1.794873730391888e-05
-0.6039215686274511,35.26282763051682,2.76102005881835e-05
-0.5882352941176472,32.6265250655524,4.218057946808869e-05
-0.5725490196078431,30.14562141003645,6.401464175364995e-05
-0.5568627450980392,27.81323486187625,9.653504248485522e-05
-0.5411764705882354,25.62266961363012,0.0001446915429134316
-0.5254901960784313,23.56741585250755,0.0002156084262843213
-0.5098039215686274,21.64114976036927,0.0003194941353272365
-0.4941176470588236,19.83773351372709,0.000470915335931851
-0.4784313725490197,18.15121528374398,0.0006905762491047449
-0.4627450980392158,16.57582923623409,0.001007796979315594
-0.4470588235294117,15.10599553166269,0.001463956816108453
-0.4313725490196079,13.73632032514629,0.002117266957792191
-0.415686274509804,12.46159576645247,0.003049370925878231
-0.3999999999999999,11.27679999999999,0.004374452092728252
-0.384313725490196,10.17709716485881,0.00625177168408953
-0.3686274509803922,9.157837394749986,0.008902886685183754
-0.3529411764705883,8.214556818045764,0.01263522833541577
-0.3372549019607844,7.34297755776954,0.017874283482328
-0.3215686274509804,6.539007731595852,0.02520733535050546
-0.3058823529411765,5.798741451850434,0.03544259547666483
-0.2901960784313726,5.11845882551014,0.04968856457868461
-0.2745098039215685,4.494625954202983,0.06945948051686276
-0.2588235294117647,3.923894934208162,0.09681345226030902
-0.2431372549019608,3.403103856456003,0.1345297028632851
-0.2274509803921569,2.929276806527997,0.1863289869911343
-0.2117647058823531,2.499623864656797,0.2571343607364378
-0.196078431372549,2.111541105726201,0.3533539841426889
-0.1803921568627451,1.762610599271183,0.483137018771217
-0.1647058823529413,1.450600409477857,0.6564988410950842
-0.1490196078431372,1.173464595183497,0.885123108510542
-0.1333333333333333,0.9293432098765428,1.181523618121044
-0.1176470588235294,0.7165623016965796,1.557114224329421
-0.1019607843137256,0.5336339134343541,2.018682191317502
-0.08627450980392171,0.3792560825317693,2.562992394652007
-0.07058823529411762,0.2523128410818834,3.170071483500261
-0.05490196078431375,0.1518742158289164,3.797328418185363
-0.03921568627450989,0.07719622816823953,4.378601656344076
-0.0235294117647058,0.02772089414638215,4.832777105871601
-0.007843137254901933,0.003076224461032252,5.083393394822537
0.007843137254901933,0.003076224461032252,5.083393394822469
0.0235294117647058,0.02772089414638215,4.832777105871394
0.03921568627450966,0.07719622816823865,4.37860165634381
0.05490196078431353,0.1518742158289152,3.79732841818511
0.0705882352941174,0.2523128410818818,3.170071483500037
0.08627450980392171,0.3792560825317693,2.562992394651865
0.1019607843137256,0.5336339134343541,2.018682191317397
0.1176470588235294,0.7165623016965796,1.55711422432935
0.1333333333333333,0.9293432098765428,1.18152361812099
0.1490196078431372,1.173464595183497,0.8851231085105025
0.164705882352941,1.450600409477853,0.6564988410950627
0.1803921568627449,1.762610599271178,0.4831370187712071
0.1960784313725492,2.111541105726205,0.353353984142683
0.2117647058823531,2.499623864656797,0.2571343607364385
0.2274509803921569,2.929276806527997,0.1863289869911358
0.2431372549019608,3.403103856456003,0.134529702863287
0.2588235294117647,3.923894934208162,0.09681345226031116
0.2745098039215685,4.494625954202983,0.06945948051686267
0.2901960784313724,5.11845882551013,0.04968856457868322
0.3058823529411763,5.798741451850423,0.0354425954766639
0.3215686274509801,6.539007731595841,0.02520733535050549
0.3372549019607844,7.34297755776954,0.0178742834823274
0.3529411764705883,8.214556818045764,0.01263522833541515
0.3686274509803922,9.157837394749986,0.0089028866851837
0.384313725490196,10.17709716485881,0.006251771684089602
0.3999999999999999,11.27679999999999,0.004374452092728333
0.4156862745098038,12.46159576645246,0.003049370925878237
0.4313725490196076,13.73632032514627,0.00211726695779222
0.447058823529412,15.10599553166271,0.001463956816108422
0.4627450980392158,16.57582923623409,0.001007796979315541
0.4784313725490197,18.15121528374398,0.0006905762491047329
0.4941176470588236,19.83773351372709,0.0004709153359318746
0.5098039215686274,21.64114976036927,0.0003194941353272381
0.5254901960784313,23.56741585250755,0.0002156084262843215
0.5411764705882351,25.62266961363009,0.0001446915429134149
0.556862745098039,27.81323486187621,9.653504248486071e-05
0.5725490196078429,30.14562141003641,6.401464175364751e-05
0.5882352941176472,32.6265250655524,4.218057946809211e-05
0.6039215686274511,35.26282763051682,2.76102005881842e-05
0.6196078431372549,38.06159690167373,1.794873730392286e-05
0.6352941176470588,41.03008667041821,1.158478083437618e-05
0.6509803921568627,44.17573672279654,7.421854597663057e-06
0.6666666666666665,47.50617283950614,4.718324923710261e-06
0.6823529411764704,51.0292067958956,2.975727702627468e-06
0.6980392156862747,54.75283636196475,1.861258957876966e-06
0.7137254901960786,58.68524530236429,1.154267007324859e-06
0.7294117647058824,62.83480337639638,7.095264521779273e-07
0.7450980392156863,67.2100663380142,4.321854416579858e-07
0.7607843137254902,71.81977593582215,2.607875429511123e-07
0.776470588235294,76.67285991307571,1.558454965907544e-07
0.7921568627450979,81.77843200768162,9.220778545149937e-08
0.8078431372549018,87.14579195219765,5.399851345171008e-08
0.8235294117647056,92.78442547383284,3.129043907274521e-08
0.8392156862745099,98.70400429444747,1.793625529615747e-08
0.8549019607843138,104.9143861305525,1.016755906103572e-08
0.8705882352941177,111.4256146933107,5.698242703407866e-09
0.8862745098039215,118.2479196885355,3.156305321417709e-09
0.9019607843137254,125.3917168166917,1.727449889909554e-09
0.9176470588235293,132.8676077728954,9.338883121111557e-10
0.9333333333333331,140.6863802469135,4.985654913377081e-10
0.9490196078431374,148.8590079231645,2.627617770546811e-10
0.9647058823529413,157.3966504807175,1.366752710298912e-10
0.9803921568627452,166.3106535932931,7.014242019185947e-11
0.996078431372549,175.6125489292631,3.550668136336213e-11
1.011764705882353,185.3140541516505,1.77236703968668e-11
1.027450980392157,195.4270729181291,8.721424969015495e-12
1.043137254901961,205.9636948810241,4.229486516739995e-12
1.058823529411764,216.936195687312,2.020834401857731e-12
1.074509803921568,228.3570369786202,9.510282955887097e-13
1.090196078431373,240.2388663912278,4.407098945677053e-13
1.105882352941177,252.5945175560638,2.010416840792876e-13
1.12156862745098,265.4370100987095,9.025493458516387e-14
1.137254901960784,278.7795496393972,3.986439597114358e-14
1.152941176470588,292.6355277930101,1.731836743816251e-14
1.168627450980392,307.0185221690825,7.39800560850638e-15
1.184313725490196,321.9422963718001,3.106611852605882e-15
1.2,337.4208000000002,1.282043967670295e-15
1.215686274509804,353.4681686471697,5.198064254678062e-16
1.231372549019608,370.0987239014481,2.070058571771536e-16
1.247058823529412,387.3269733456257,8.094790228550098e-17
1.262745098039216,405.1676105571437,3.107352220432572e-17
1.27843137254902,423.635515108095,1.170624082513897e-17
1.294117647058823,442.7457525652229,4.326800698109978e-18
1.309803921568627,462.5135744899225,1.568625871282995e-18
1.325490196078431,482.9544184382397,5.576422410727157e-19
1.341176470588235,504.0839079608723,1.943375420884986e-19
1.356862745098039,525.9178526031674,6.637485513382862e-20
1.372549019607843,548.4722479051251,2.22114827038349e-20
1.388235294117647,571.763275401396,7.280479085235291e-21
1.403921568627451,595.8073026212819,2.336857739874263e-21
1.419607843137255,620.6208830887358,7.34304271216008e-22
1.435294117647059,646.2207563223617,2.258254740734807e-22
1.450980392156863,672.6238478354157,6.795236055322202e-23
1.466666666666667,699.8472691358027,2.000104626109272e-23
1.482352941176471,727.908317726081,5.757035848038257e-24
1.498039215686275,756.8244771034593,1.620038282267256e-24
1.513725490196078,786.6134167597975,4.455666814965396e-25
1.529411764705882,817.2929921816069,1.197412709703594e-25
1.545098039215686,848.8812448500493,3.143391968274662e-26
1.56078431372549,881.3964022409381,8.058606446677722e-27
1.576470588235294,914.856877824738,2.017007225543597e-27
1.592156862745098,949.2812710665658,4.927476939903845e-28
1.607843137254902,984.688367426186,1.174598740564802e-28
1.623529411764706,1021.097138358018,2.731343586639589e-29
1.63921568627451,1058.52674131113,6.19428130633598e-30
1.654901960784314,1096.996519729244,1.369533011470415e-30
1.670588235294117,1136.526003050729,2.951542623800874e-31
1.686274509803921,1177.13490670861,6.198291029345073e-32
1.701960784313726,1218.843132130561,1.268032199462299e-32
1.71764705882353,1261.670766738904,2.525964225611056e-33
1.733333333333333,1305.638083950617,4.898212217884816e-34
1.749019607843137,1350.765543177328,9.251781771546186e-35
1.764705882352941,1397.073789825313,1.696845466690989e-35
1.780392156862745,1444.583655295504,3.038044696475273e-36
1.796078431372549,1493.31615698348,5.251021084813556e-37
1.811764705882353,1543.292498279474,8.951601660347258e-38
1.827450980392157,1594.534068568368,1.462401963951739e-38
1.843137254901961,1647.062443229699,2.353495281282615e-39
1.858823529411765,1700.899383637648,3.97103876906223e-40
1.874509803921569,1756.066837161054,6.426075020076998e-41
1.890196078431372,1812.586937163404,9.578668909204706e-42
1.905882352941176,1870.482003002837,1.991163494845164e-42
1.92156862745098,1929.774540032143,2.143126712397067e-43
1.937254901960784,1990.487239598763,2.763096945292416e-43
1.952941176470588,2052.642979044792,3.485560179780449e-45
1.968627450980392,2116.264821706968,6.621791828304717e-46
1.984313725490196,2181.376016916689,2.226293488301055e-46
2,2248,5.637098281786035e-46
